1.031521691956138522e-15 1.031521691956138522e-15 1.031521691956138522e-15 1.031521691956138522e-15 1.031521691956138522e-15 1.031521691956138522e-15 1.031521691956138522e-15 1.055756911933862913e-15 1.055756911933862913e-15 1.055756911933863110e-15 1.055756911933863110e-15 1.055756911933863110e-15 1.055756911933862913e-15 1.055756911933862913e-15 1.055756911933863110e-15 1.055756911933862913e-15 1.055756911933862913e-15 1.055756911933862913e-15 1.055756911933862913e-15 1.055756911933862913e-15 1.055756911933862913e-15 1.055756911933862913e-15 1.055756911933863110e-15 1.055756911933862913e-15 1.055756911933862913e-15 1.086605151339058654e-15 1.086605151339058654e-15 1.086605151339058654e-15 1.086605151339058457e-15 1.086605151339058654e-15 1.086605151339058654e-15 1.086605151339058654e-15 1.086605151339058654e-15 1.086605151339058654e-15 1.086605151339058457e-15 1.086605151339058654e-15 1.086605151339058654e-15 1.086605151339058654e-15 1.086605151339058654e-15 1.122134555509835401e-15 1.122134555509835401e-15 1.122134555509835401e-15 1.122134555509835401e-15 1.122134555509835401e-15 1.122134555509835401e-15 1.122134555509835401e-15 1.122134555509835401e-15 1.122134555509835401e-15 1.122134555509835401e-15 1.122134555509835401e-15 1.122134555509835401e-15 1.160827819501172059e-15 1.160827819501172059e-15 1.160827819501172059e-15 1.160827819501172059e-15 1.160827819501172059e-15 1.160827819501172059e-15 1.160827819501172059e-15 1.160827819501172059e-15 1.160827819501172059e-15 1.202748395110997623e-15 1.202748395110997623e-15 1.202748395110997623e-15 1.202748395110997623e-15 1.202748395110997623e-15 1.202748395110997623e-15 1.202748395110997623e-15 1.261412542556501035e-15 1.261412542556501035e-15 1.261412542556501035e-15 1.261412542556501035e-15 1.261412542556501035e-15 1.261412542556501035e-15 1.346845209105285261e-15 1.346845209105285261e-15 1.346845209105285261e-15 1.346845209105285261e-15 1.346845209105285655e-15 1.445008206839811295e-15 1.445008206839811295e-15 1.445008206839811295e-15 1.570702737678365556e-15 1.570702737678365753e-15 1.570702737678365556e-15 1.710083553242749543e-15 1.710083553242749543e-15 1.710083553242749346e-15 1.847005835304970836e-15 2.041547109161510218e-15 2.041547109161510218e-15 2.249289746226950035e-15 2.525231617826996965e-15 2.794783691801629085e-15 3.315502201147454525e-15 5.249991199924253300e-15
1.074529541887854402e-15 1.074529541887854402e-15 1.074529541887854402e-15 1.074529541887854402e-15 1.074529541887854402e-15 1.074529541887854402e-15 1.074529541887854402e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.099589787015956945e-15 1.099589787015956945e-15 1.099589787015957142e-15 1.099589787015956945e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.099589787015957142e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.131191480268134883e-15 1.167422999433828413e-15 1.167422999433828413e-15 1.167422999433828413e-15 1.167422999433828413e-15 1.167422999433828413e-15 1.167422999433828413e-15 1.167422999433828413e-15 1.167422999433828413e-15 1.167422999433828413e-15 1.167422999433828413e-15 1.167422999433828413e-15 1.167422999433828413e-15 1.207331656178175925e-15 1.207331656178175925e-15 1.207331656178175925e-15 1.207331656178175925e-15 1.207331656178175925e-15 1.207331656178175925e-15 1.207331656178175925e-15 1.207331656178175925e-15 1.207331656178175925e-15 1.250466555867661812e-15 1.250466555867661812e-15 1.250466555867661812e-15 1.250466555867661812e-15 1.250466555867661812e-15 1.250466555867661812e-15 1.250466555867661812e-15 1.309835829147525708e-15 1.309835829147525906e-15 1.309835829147525708e-15 1.309835829147525708e-15 1.309835829147525708e-15 1.309835829147525708e-15 1.396572257294939670e-15 1.396572257294939670e-15 1.396572257294939670e-15 1.396572257294939670e-15 1.396572257294939867e-15 1.495739468968664967e-15 1.495739468968664967e-15 1.495739468968664967e-15 1.624472912185931612e-15 1.624472912185931809e-15 1.624472912185931612e-15 1.765464835258507760e-15 1.765464835258507760e-15 1.765464835258507563e-15 1.900235575368385714e-15 2.093163032737622775e-15 2.093163032737622381e-15 2.300195012217621614e-15 2.576729011189888744e-15 2.846860277040349906e-15 3.368919547717526034e-15 5.296574121696743612e-15
1.039960119519118103e-15 1.039960119519118103e-15 1.039960119519118103e-15 1.039960119519118103e-15 1.039960119519118103e-15 1.039960119519118103e-15 1.039960119519118103e-15 1.064448498961089362e-15 1.064448498961089362e-15 1.064448498961089559e-15 1.064448498961089559e-15 1.064448498961089559e-15 1.064448498961089362e-15 1.064448498961089362e-15 1.064448498961089559e-15 1.064448498961089362e-15 1.064448498961089362e-15 1.064448498961089362e-15 1.064448498961089362e-15 1.064448498961089362e-15 1.064448498961089362e-15 1.064448498961089362e-15 1.064448498961089559e-15 1.064448498961089362e-15 1.064448498961089362e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.095400637091592011e-15 1.130869175250946637e-15 1.130869175250946637e-15 1.130869175250946637e-15 1.130869175250946637e-15 1.130869175250946440e-15 1.130869175250946637e-15 1.130869175250946637e-15 1.130869175250946637e-15 1.130869175250946637e-15 1.130869175250946440e-15 1.130869175250946637e-15 1.130869175250946637e-15 1.169347389679043693e-15 1.169347389679043693e-15 1.169347389679043693e-15 1.169347389679043693e-15 1.169347389679043693e-15 1.169347389679043693e-15 1.169347389679043693e-15 1.169347389679043693e-15 1.169347389679043693e-15 1.210967274925493991e-15 1.210967274925494189e-15 1.210967274925493991e-15 1.210967274925493991e-15 1.210967274925493991e-15 1.210967274925493991e-15 1.210967274925493991e-15 1.269840077743392311e-15 1.269840077743392508e-15 1.269840077743392311e-15 1.269840077743392311e-15 1.269840077743392114e-15 1.269840077743392311e-15 1.355991267517896631e-15 1.355991267517896631e-15 1.355991267517896631e-15 1.355991267517896631e-15 1.355991267517896828e-15 1.454740755654922885e-15 1.454740755654922885e-15 1.454740755654922885e-15 1.577817160794962140e-15 1.577817160794962337e-15 1.577817160794962140e-15 1.713607614920096168e-15 1.713607614920096168e-15 1.713607614920095774e-15 1.852154936320125031e-15 2.046784415626531568e-15 2.046784415626531568e-15 2.253715868113918201e-15 2.528517879717280044e-15 2.796855156674447534e-15 3.315856449593101654e-15 5.239800171102428810e-15
1.074268801525535328e-15 1.074268801525535328e-15 1.074268801525535328e-15 1.074268801525535328e-15 1.074268801525535328e-15 1.074268801525535328e-15 1.074268801525535328e-15 1.099081428941216376e-15 1.099081428941216376e-15 1.099081428941216573e-15 1.099081428941216573e-15 1.099081428941216573e-15 1.099081428941216376e-15 1.099081428941216376e-15 1.099081428941216573e-15 1.099081428941216376e-15 1.099081428941216376e-15 1.099081428941216376e-15 1.099081428941216376e-15 1.099081428941216376e-15 1.099081428941216376e-15 1.099081428941216376e-15 1.099081428941216573e-15 1.099081428941216376e-15 1.099081428941216376e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.130188676041705195e-15 1.165788406493556907e-15 1.165788406493556907e-15 1.165788406493556907e-15 1.165788406493556907e-15 1.165788406493556907e-15 1.165788406493556907e-15 1.165788406493556907e-15 1.165788406493556907e-15 1.165788406493556907e-15 1.165788406493556907e-15 1.165788406493556907e-15 1.165788406493556907e-15 1.205498976933402974e-15 1.205498976933402974e-15 1.205498976933402974e-15 1.205498976933402974e-15 1.205498976933402974e-15 1.205498976933402974e-15 1.205498976933402974e-15 1.205498976933402974e-15 1.205498976933402974e-15 1.248545463619170942e-15 1.248545463619170942e-15 1.248545463619170942e-15 1.248545463619170942e-15 1.248545463619170942e-15 1.248545463619170942e-15 1.248545463619170942e-15 1.306944466132684035e-15 1.306944466132684035e-15 1.306944466132684035e-15 1.306944466132684035e-15 1.306944466132684035e-15 1.306944466132684035e-15 1.392040286472591879e-15 1.392040286472591879e-15 1.392040286472591879e-15 1.392040286472591879e-15 1.392040286472592076e-15 1.489856914121545872e-15 1.489856914121545872e-15 1.489856914121545872e-15 1.620826706406172522e-15 1.620826706406172522e-15 1.620826706406172522e-15 1.765752719410170723e-15 1.765752719410170723e-15 1.765752719410170526e-15 1.898203425009383239e-15 2.089554359740959977e-15 2.089554359740959977e-15 2.295839808277754812e-15 2.571375382584874756e-15 2.839917939351091088e-15 3.355791821688253957e-15 5.274031737823071983e-15
1.117594887460766190e-15 1.117594887460766190e-15 1.117594887460766190e-15 1.117594887460766190e-15 1.117594887460766190e-15 1.117594887460766190e-15 1.117594887460766190e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.143038518236261240e-15 1.174888657867983784e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.174888657867983587e-15 1.211591072206076576e-15 1.211591072206076576e-15 1.211591072206076576e-15 1.211591072206076576e-15 1.211591072206076378e-15 1.211591072206076576e-15 1.211591072206076576e-15 1.211591072206076576e-15 1.211591072206076576e-15 1.211591072206076378e-15 1.211591072206076576e-15 1.211591072206076576e-15 1.253328362212003937e-15 1.253328362212003937e-15 1.253328362212003937e-15 1.253328362212003937e-15 1.253328362212003937e-15 1.253328362212003937e-15 1.253328362212003937e-15 1.253328362212003937e-15 1.253328362212003937e-15 1.298440634837309801e-15 1.298440634837309801e-15 1.298440634837309801e-15 1.298440634837309801e-15 1.298440634837309801e-15 1.298440634837309801e-15 1.298440634837309801e-15 1.357495922274863253e-15 1.357495922274863253e-15 1.357495922274863253e-15 1.357495922274863253e-15 1.357495922274863253e-15 1.357495922274863253e-15 1.443598362338484603e-15 1.443598362338484603e-15 1.443598362338484603e-15 1.443598362338484603e-15 1.443598362338484800e-15 1.541786696919629269e-15 1.541786696919629269e-15 1.541786696919629269e-15 1.679732999489467597e-15 1.679732999489467597e-15 1.679732999489467597e-15 1.830081195134401123e-15 1.830081195134401123e-15 1.830081195134401123e-15 1.957136045789605205e-15 2.145299300732141510e-15 2.145299300732141510e-15 2.351292047607941039e-15 2.628726553696754304e-15 2.898822633096409961e-15 3.416850119201237583e-15 5.325227270619214449e-15
1.146961166687162842e-15 1.146961166687162842e-15 1.146961166687162842e-15 1.146961166687162842e-15 1.146961166687162842e-15 1.146961166687162842e-15 1.146961166687162842e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.173282092672595887e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.206118499984154385e-15 1.244048689790321570e-15 1.244048689790321570e-15 1.244048689790321570e-15 1.244048689790321570e-15 1.244048689790321373e-15 1.244048689790321570e-15 1.244048689790321570e-15 1.244048689790321570e-15 1.244048689790321570e-15 1.244048689790321373e-15 1.244048689790321570e-15 1.244048689790321570e-15 1.286908073894465076e-15 1.286908073894464879e-15 1.286908073894464879e-15 1.286908073894464879e-15 1.286908073894465076e-15 1.286908073894464879e-15 1.286908073894464879e-15 1.286908073894464879e-15 1.286908073894464879e-15 1.332746511734363405e-15 1.332746511734363405e-15 1.332746511734363405e-15 1.332746511734363405e-15 1.332746511734363405e-15 1.332746511734363405e-15 1.332746511734363405e-15 1.393124230327332777e-15 1.393124230327332777e-15 1.393124230327332777e-15 1.393124230327332777e-15 1.393124230327332579e-15 1.393124230327332777e-15 1.481994513112408916e-15 1.481994513112408916e-15 1.481994513112408916e-15 1.481994513112408916e-15 1.481994513112408916e-15 1.582287102871678175e-15 1.582287102871678175e-15 1.582287102871678175e-15 1.718031420193875361e-15 1.718031420193875558e-15 1.718031420193875361e-15 1.863062031857507871e-15 1.863062031857507871e-15 1.863062031857507871e-15 1.992679174436860618e-15 2.182111222039899292e-15 2.182111222039899292e-15 2.388735468038316973e-15 2.667411629961729786e-15 2.938850222771232446e-15 3.462363155824604137e-15 5.364610314036425494e-15
1.101436904837930668e-15 1.101436904837930668e-15 1.101436904837930668e-15 1.101436904837930668e-15 1.101436904837930668e-15 1.101436904837930668e-15 1.101436904837930668e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.126847745029728392e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.158732847272493774e-15 1.195607131387000921e-15 1.195607131387000921e-15 1.195607131387000921e-15 1.195607131387000921e-15 1.195607131387000921e-15 1.195607131387000921e-15 1.195607131387000921e-15 1.195607131387000921e-15 1.195607131387000921e-15 1.195607131387000921e-15 1.195607131387000921e-15 1.195607131387000921e-15 1.237045489410892559e-15 1.237045489410892164e-15 1.237045489410892164e-15 1.237045489410892164e-15 1.237045489410892559e-15 1.237045489410892164e-15 1.237045489410892164e-15 1.237045489410892164e-15 1.237045489410892164e-15 1.281615957046455314e-15 1.281615957046455314e-15 1.281615957046455314e-15 1.281615957046455314e-15 1.281615957046455314e-15 1.281615957046455314e-15 1.281615957046455314e-15 1.340923187096385750e-15 1.340923187096385750e-15 1.340923187096385750e-15 1.340923187096385750e-15 1.340923187096385750e-15 1.340923187096385750e-15 1.427640125670115881e-15 1.427640125670115881e-15 1.427640125670115881e-15 1.427640125670115881e-15 1.427640125670115881e-15 1.526279903638225944e-15 1.526279903638225944e-15 1.526279903638225944e-15 1.658841183973951039e-15 1.658841183973951039e-15 1.658841183973951039e-15 1.803003537861013186e-15 1.803003537861013186e-15 1.803003537861013186e-15 1.934032553169752697e-15 2.124662617012166856e-15 2.124662617012166462e-15 2.331047161140917301e-15 2.607896405085991648e-15 2.877464054295677059e-15 3.396107621090794569e-15 5.299617106302910723e-15
1.141763955581971401e-15 1.141763955581971401e-15 1.141763955581971401e-15 1.141763955581971401e-15 1.141763955581971401e-15 1.141763955581971401e-15 1.141763955581971401e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.167274517101534828e-15 1.199143393154478033e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.199143393154477836e-15 1.236090267808176289e-15 1.236090267808176289e-15 1.236090267808176486e-15 1.236090267808176289e-15 1.236090267808176289e-15 1.236090267808176289e-15 1.236090267808176289e-15 1.236090267808176486e-15 1.236090267808176486e-15 1.236090267808176289e-15 1.236090267808176289e-15 1.236090267808176289e-15 1.278721941163252758e-15 1.278721941163252758e-15 1.278721941163252758e-15 1.278721941163252758e-15 1.278721941163252758e-15 1.278721941163252758e-15 1.278721941163252758e-15 1.278721941163252758e-15 1.278721941163252758e-15 1.324919056999419451e-15 1.324919056999419451e-15 1.324919056999419451e-15 1.324919056999419451e-15 1.324919056999419451e-15 1.324919056999419451e-15 1.324919056999419451e-15 1.384152624258367546e-15 1.384152624258367546e-15 1.384152624258367546e-15 1.384152624258367546e-15 1.384152624258367546e-15 1.384152624258367546e-15 1.470214989853601586e-15 1.470214989853601586e-15 1.470214989853601586e-15 1.470214989853601586e-15 1.470214989853601783e-15 1.568125977887756135e-15 1.568125977887756135e-15 1.568125977887756135e-15 1.710239844222437542e-15 1.710239844222437542e-15 1.710239844222437542e-15 1.864687790414248155e-15 1.864687790414248155e-15 1.864687790414248155e-15 1.988092690891072662e-15 2.174383362286295440e-15 2.174383362286295440e-15 2.379479143971873953e-15 2.657041571829184629e-15 2.927156228327655417e-15 3.443265047116928497e-15 5.340527108049322656e-15
1.235717808481927799e-15 1.235717808481927799e-15 1.235717808481927799e-15 1.235717808481927799e-15 1.235717808481927799e-15 1.235717808481927799e-15 1.235717808481927799e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.262462827729657419e-15 1.262462827729657419e-15 1.262462827729657616e-15 1.262462827729657419e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.262462827729657616e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.295438136882485741e-15 1.333559401640429773e-15 1.333559401640429773e-15 1.333559401640429970e-15 1.333559401640429773e-15 1.333559401640429773e-15 1.333559401640429773e-15 1.333559401640429773e-15 1.333559401640429970e-15 1.333559401640429970e-15 1.333559401640429773e-15 1.333559401640429773e-15 1.333559401640429773e-15 1.378789983505299558e-15 1.378789983505299360e-15 1.378789983505299360e-15 1.378789983505299360e-15 1.378789983505299558e-15 1.378789983505299360e-15 1.378789983505299360e-15 1.378789983505299360e-15 1.378789983505299360e-15 1.427755593781505089e-15 1.427755593781505089e-15 1.427755593781505089e-15 1.427755593781505089e-15 1.427755593781505089e-15 1.427755593781505089e-15 1.427755593781505089e-15 1.487939287426106418e-15 1.487939287426106418e-15 1.487939287426106418e-15 1.487939287426106418e-15 1.487939287426106418e-15 1.487939287426106418e-15 1.575448199698985194e-15 1.575448199698985194e-15 1.575448199698985194e-15 1.575448199698985194e-15 1.575448199698985391e-15 1.674531013452523936e-15 1.674531013452523936e-15 1.674531013452523936e-15 1.828687903657833755e-15 1.828687903657834149e-15 1.828687903657833755e-15 1.993561150489672574e-15 1.993561150489672574e-15 1.993561150489672574e-15 2.108268534218711476e-15 2.289734840158029498e-15 2.289734840158029498e-15 2.493684063847479722e-15 2.773231525283811272e-15 3.045260689306664609e-15 3.561953711448341867e-15 5.450692309362203399e-15
1.185283767711537899e-15 1.185283767711537899e-15 1.185283767711537899e-15 1.185283767711537899e-15 1.185283767711537899e-15 1.185283767711537899e-15 1.185283767711537899e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.211861149547083917e-15 1.211861149547083917e-15 1.211861149547084114e-15 1.211861149547083917e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.211861149547084114e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.244942887199123071e-15 1.282961613254469677e-15 1.282961613254469677e-15 1.282961613254469677e-15 1.282961613254469677e-15 1.282961613254469677e-15 1.282961613254469677e-15 1.282961613254469677e-15 1.282961613254469677e-15 1.282961613254469677e-15 1.282961613254469677e-15 1.282961613254469677e-15 1.282961613254469677e-15 1.326643010845298034e-15 1.326643010845297837e-15 1.326643010845297837e-15 1.326643010845297837e-15 1.326643010845298034e-15 1.326643010845297837e-15 1.326643010845297837e-15 1.326643010845297837e-15 1.326643010845297837e-15 1.373777887942365384e-15 1.373777887942365384e-15 1.373777887942365384e-15 1.373777887942365384e-15 1.373777887942365384e-15 1.373777887942365384e-15 1.373777887942365384e-15 1.434498278618896892e-15 1.434498278618897286e-15 1.434498278618896892e-15 1.434498278618896892e-15 1.434498278618896892e-15 1.434498278618896892e-15 1.523091168358871967e-15 1.523091168358871967e-15 1.523091168358871967e-15 1.523091168358871967e-15 1.523091168358871967e-15 1.623504106619753211e-15 1.623504106619753211e-15 1.623504106619753211e-15 1.768886785660790937e-15 1.768886785660791134e-15 1.768886785660790937e-15 1.924213790841585874e-15 1.924213790841585874e-15 1.924213790841585480e-15 2.046998498002483695e-15 2.233198824938040394e-15 2.233198824938040394e-15 2.437718374601671781e-15 2.715842439242947864e-15 2.986728321365085366e-15 3.502041012040630735e-15 5.391934081352561275e-15
