# redshift:0.065
# exponential:age:5.0
# exponential:tau:1.7
# exponential:massformed:9.2
# exponential:metallicity:0.6
# dblplaw:tau:5.1
# dblplaw:alpha:7.2
# dblplaw:beta:23
# dblplaw:massformed:9.89
# dblplaw:metallicity:0.03
# dust:type:Calzetti
# dust:Av:0.202
# veldisp:258
# nebular:logU:-2.9
2.500000000000000000e+03 4.578723908755287110e-17 5.598341757462354275e-18
2.505000000000000000e+03 5.094733208205139784e-17 3.198112932145149095e-17
2.510000000000000000e+03 4.767275146779420126e-17 2.074644555486379160e-17
2.515000000000000000e+03 4.560051833404170878e-17 2.521004118531576560e-17
2.520000000000000000e+03 4.463993733775740759e-17 1.303273450911563222e-17
2.525000000000000000e+03 4.722085053767669778e-17 8.734628810391205715e-18
2.530000000000000000e+03 4.762933898112085516e-17 1.239828937320072240e-17
2.535000000000000000e+03 4.009661335802654128e-17 8.535702767618867590e-18
2.540000000000000000e+03 4.072621821037667282e-17 2.274021138818110054e-17
2.545000000000000000e+03 4.399532686421274946e-17 5.966364197384668021e-18
2.550000000000000000e+03 4.291785233567199767e-17 1.743955807257923051e-17
2.555000000000000000e+03 4.334221442665720139e-17 2.773633362879123782e-17
2.560000000000000000e+03 4.036633706759639968e-17 1.835490484992595810e-17
2.565000000000000000e+03 4.078271040554101533e-17 2.297648426051635536e-17
2.570000000000000000e+03 4.435966139776608502e-17 1.632955759002445646e-17
2.575000000000000000e+03 5.083333674263525536e-17 1.207695022508230121e-17
2.580000000000000000e+03 5.237346935201571050e-17 1.061394072283577960e-17
2.585000000000000000e+03 5.214757858975769105e-17 2.764027029927777288e-18
2.590000000000000000e+03 4.961904353649218194e-17 4.742761234492438232e-18
2.595000000000000000e+03 4.958891199972003138e-17 2.664559465232359251e-17
2.600000000000000000e+03 5.321051530683999006e-17 7.348134946152961737e-18
2.605000000000000000e+03 5.225389284491415926e-17 8.844211064467454524e-18
2.610000000000000000e+03 5.246713160335392065e-17 8.462730984464223339e-18
2.615000000000000000e+03 5.415414259174298473e-17 6.473998612761636264e-18
2.620000000000000000e+03 5.051044277958463131e-17 4.559322213975841308e-18
2.625000000000000000e+03 4.964665548108454414e-17 1.259621062808065943e-17
2.630000000000000000e+03 5.220879046316084426e-17 3.553525757770242082e-17
2.635000000000000000e+03 5.136036436351490636e-17 2.396140427174354810e-17
2.640000000000000000e+03 4.722605153792197350e-17 1.637329952428851730e-17
2.645000000000000000e+03 4.406093643804289933e-17 4.070890846363154050e-17
2.650000000000000000e+03 4.371016048323953332e-17 7.641047292029584645e-18
