# redshift:0.17
# burst1:age:5.0
# burst1:massformed:8.05
# burst1:metallicity:0.1
# burst2:age:3.8
# burst2:massformed:7.73
# burst2:metallicity:0.15
# burst3:age:2.15
# burst3:massformed:7.25
# burst3:metallicity:0.52
# lognormal1:tmax:10.9
# lognormal1:fwhm:0.15
# lognormal1:massformed:8.15
# lognormal1:metallicity:0.82
# dust:type:Calzetti
# dust:Av:0.25
# dust:eta:1.5
# nebular:logU:-3.5
# t_bc:0.01
# veldisp:323.0
2.500000000000000000e+03 6.924850844069921906e-19 1.678095352307256455e-19
2.505000000000000000e+03 7.774113995933158575e-19 3.248773459951134225e-20
2.510000000000000000e+03 8.214810377716948989e-19 2.480406044606566930e-19
2.515000000000000000e+03 7.927249850112677776e-19 2.524358720892200808e-19
2.520000000000000000e+03 8.290407133153218917e-19 1.101768967835108264e-20
2.525000000000000000e+03 7.935818102211404844e-19 2.870930004965826881e-19
2.530000000000000000e+03 7.644754642881639531e-19 9.237885374955599500e-20
2.535000000000000000e+03 7.454648787566663791e-19 1.692291496001575398e-19
2.540000000000000000e+03 7.554977973870713932e-19 3.906824800913670556e-19
2.545000000000000000e+03 7.160425618320407971e-19 1.519059443269077921e-19
2.550000000000000000e+03 7.798328798859024771e-19 4.080254671887311358e-20
2.555000000000000000e+03 8.150611742454588033e-19 8.719360126453627269e-20
2.560000000000000000e+03 7.898761487424441502e-19 5.131033057463840362e-20
2.565000000000000000e+03 8.002751297560647389e-19 1.267756172572432389e-19
2.570000000000000000e+03 8.466653839133265058e-19 1.848832491023532943e-19
2.575000000000000000e+03 8.247936401237084418e-19 2.881767060999998463e-19
2.580000000000000000e+03 7.706720038600649901e-19 1.164572933645779420e-19
2.585000000000000000e+03 6.710896895769051949e-19 4.653413936668944336e-19
2.590000000000000000e+03 6.913800381324594430e-19 7.597501157655824987e-20
2.595000000000000000e+03 7.343995895482176819e-19 1.248927670460410524e-19
2.600000000000000000e+03 7.309015982222945989e-19 1.877444738208890450e-19
2.605000000000000000e+03 7.236794146588269385e-19 1.774456672881797371e-20
2.610000000000000000e+03 7.793313424895687207e-19 1.155991972952833537e-19
2.615000000000000000e+03 8.233358594384637040e-19 8.607583162987610224e-20
2.620000000000000000e+03 8.099577859376326703e-19 5.534800871276418567e-20
2.625000000000000000e+03 7.438007462627057505e-19 1.574545849397171183e-19
2.630000000000000000e+03 7.041633700570462404e-19 1.151024128588280968e-20
2.635000000000000000e+03 6.645641336199899995e-19 2.104152629727728298e-19
2.640000000000000000e+03 7.168876537732203131e-19 3.882949938725796216e-20
2.645000000000000000e+03 7.059245770138320224e-19 4.090746412371686626e-19
2.650000000000000000e+03 6.790989942822600062e-19 1.384346473446009298e-19
2.655000000000000000e+03 7.119571557750604911e-19 6.753969532554053459e-20
2.660000000000000000e+03 7.326826449495227568e-19 2.273524989931763262e-19
2.665000000000000000e+03 7.090294693866685791e-19 5.167933670735548744e-20
2.670000000000000000e+03 7.666408137841160413e-19 5.829624167598479340e-20
2.675000000000000000e+03 7.794400656991154873e-19 2.017439296308398586e-19
2.680000000000000000e+03 7.884431164467575474e-19 1.636771454832605587e-19
2.685000000000000000e+03 7.171604954147061699e-19 9.856829412340067467e-21
2.690000000000000000e+03 6.662944238627793291e-19 1.792155456555759778e-19
2.695000000000000000e+03 7.605903147982275450e-19 2.720363825266299521e-20
2.700000000000000000e+03 7.913758963880275133e-19 8.603224754667716980e-20
2.705000000000000000e+03 7.188211013649084420e-19 7.916755428751290633e-20
2.710000000000000000e+03 6.923914213537999214e-19 9.629141967563112623e-20
2.715000000000000000e+03 7.151799323201332478e-19 3.643989441157198714e-19
2.720000000000000000e+03 6.787703026171975256e-19 1.036730329497264003e-19
2.725000000000000000e+03 6.133066428431427259e-19 7.950002069968366251e-21
2.730000000000000000e+03 6.027747191538517628e-19 7.613461229293015480e-20
2.735000000000000000e+03 6.299521560050197119e-19 6.260741685672430090e-20
2.740000000000000000e+03 5.702531401980404383e-19 8.418708819143849147e-20
2.745000000000000000e+03 5.628859724139939632e-19 1.659930256018087908e-19
2.750000000000000000e+03 6.683013061403221867e-19 1.157583982287029727e-19
2.755000000000000000e+03 6.520233531313585376e-19 8.417805795094488825e-20
2.760000000000000000e+03 5.875019934607290903e-19 6.630981569648874957e-20
2.765000000000000000e+03 5.844531788366650997e-19 2.261764320416540493e-19
2.770000000000000000e+03 5.764852783941925467e-19 1.285713155957174778e-20
2.775000000000000000e+03 6.084227828040947666e-19 3.861853211589498877e-19
2.780000000000000000e+03 6.103682924598302452e-19 1.730924710267726644e-19
2.785000000000000000e+03 4.857887754188668042e-19 1.694876372271580507e-19
2.790000000000000000e+03 4.869338162422875171e-19 2.761222342272096455e-19
2.795000000000000000e+03 5.454374697275741686e-19 2.652704426697925595e-19
2.800000000000000000e+03 5.727201897021966110e-19 4.968531309979049990e-20
2.805000000000000000e+03 5.511885421216864367e-19 7.487816962690264745e-20
2.810000000000000000e+03 5.300089660373482563e-19 2.482743379217814408e-19
2.815000000000000000e+03 4.819719060285282727e-19 2.142023444764483311e-20
2.820000000000000000e+03 5.182345758446444995e-19 3.312209437707815353e-19
2.825000000000000000e+03 6.082516172059411997e-19 2.388098388842821858e-20
2.830000000000000000e+03 6.890583452114286951e-19 1.673484036902135797e-19
2.835000000000000000e+03 6.902399944455830034e-19 1.545351367258439048e-19
2.840000000000000000e+03 6.676111733640701249e-19 6.372464100450080408e-20
2.845000000000000000e+03 6.272329726354589483e-19 1.101341916822315654e-19
2.850000000000000000e+03 6.348372950971668953e-19 1.169290295601481766e-19
2.855000000000000000e+03 7.148717384516320433e-19 1.596220945410967908e-19
2.860000000000000000e+03 6.984346229628950978e-19 2.607021045221609104e-20
2.865000000000000000e+03 7.029039543979373810e-19 2.190876648297284457e-19
2.870000000000000000e+03 7.239763557950537046e-19 1.712269224114977858e-19
2.875000000000000000e+03 6.967984538184827212e-19 6.179450150788956631e-21
2.880000000000000000e+03 6.527279319751820646e-19 1.625798337126743376e-19
2.885000000000000000e+03 6.595659098743460035e-19 1.073942788526976321e-19
2.890000000000000000e+03 6.628794397638796871e-19 1.592989880502230859e-19
2.895000000000000000e+03 6.701096929738824116e-19 1.755923254930273091e-19
2.900000000000000000e+03 6.427950937914602618e-19 2.007719975040083867e-20
2.905000000000000000e+03 6.164894058028612495e-19 2.034392742077410524e-19
2.910000000000000000e+03 6.278561593413957841e-19 8.316881620286806255e-20
2.915000000000000000e+03 6.378521215360048396e-19 1.980112216650930897e-19
2.920000000000000000e+03 7.011346412135754898e-19 5.985949001964192316e-20
2.925000000000000000e+03 7.514924470760195462e-19 2.177885987545401584e-20
2.930000000000000000e+03 7.363630469802582304e-19 7.931396894722778302e-20
2.935000000000000000e+03 6.822680343309214747e-19 3.963789378145076158e-20
2.940000000000000000e+03 6.569669110060823385e-19 4.304536777635174587e-20
2.945000000000000000e+03 6.238782913023434557e-19 1.830369798815283793e-19
2.950000000000000000e+03 5.885770178356929086e-19 5.293215102087602547e-20
2.955000000000000000e+03 5.062901664251503069e-19 4.399041468856590043e-20
2.960000000000000000e+03 4.919731007866693691e-19 1.775282378081265165e-19
2.965000000000000000e+03 5.269699504978750025e-19 1.539382835499775566e-19
2.970000000000000000e+03 5.254958580932776275e-19 1.346180906952544133e-19
2.975000000000000000e+03 5.547284258754170622e-19 2.227171925473852004e-19
2.980000000000000000e+03 5.348073730511133539e-19 1.663794890701876454e-19
2.985000000000000000e+03 5.712000676677928923e-19 7.758004372249608560e-20
2.990000000000000000e+03 6.464244988036997206e-19 1.514111359206791459e-19
2.995000000000000000e+03 6.603042980478476753e-19 2.335811952167149807e-19
3.000000000000000000e+03 6.726264749596638485e-19 2.880687863437885034e-19
3.005000000000000000e+03 7.807457904572499080e-19 5.157162595426639069e-20
3.010000000000000000e+03 7.748417185910793972e-19 1.855964757627122563e-19
3.015000000000000000e+03 7.205659682778180654e-19 1.203827026045262385e-19
3.020000000000000000e+03 7.156251647292136374e-19 9.395838947389470887e-20
3.025000000000000000e+03 7.043870603294926900e-19 7.593544550298512447e-21
